arabic,english,math,physics,chemistry,biology,islamic,social,computer_science,emsat_english,emsat_math,emsat_physics,emsat_arabic,riasec_R,riasec_I,riasec_A,riasec_S,riasec_E,riasec_C,big5_O,big5_C,big5_E,big5_A,big5_N,emsat_provided,track,emirate,sector
40.68427238165822,72.53013773418883,100.0,68.82110558495529,64.63811075903872,67.40242125643157,48.36593304294932,68.88748215808215,96.36461423197193,67.30000000000001,85.8,65.0,46.5,58.116841247078504,83.53303214268617,47.2738459421448,44.34968382438083,48.387868396213044,77.98326368428785,84.14926965130184,91.77292821582647,36.24562834739942,37.664553802082935,43.174419123474905,1.0,elite,abu_dhabi,software
77.23119619773485,73.50700338968859,97.00046173259057,69.09805780506177,86.07393898406471,59.20891680431158,53.392203049222985,75.80565611203028,48.767361221314644,65.4,100.0,64.1,86.4,57.67899239334986,94.45871078344827,18.432738159561662,59.00502472840073,47.921282691151916,72.17192185851059,66.97938352463785,76.3552866102315,54.122371885368445,44.825995314174335,20.10493153011915,1.0,general,sharjah,energy
51.088416789298236,70.62320629487205,68.63917393694788,37.42954052301796,61.638473813933594,77.51782423568082,40.444370191208165,31.745556084634607,60.4711215917888,71.89999999999999,62.4,38.1,55.7,58.95812191202073,89.71290023825401,24.988486587781722,76.16479438185598,61.46164262763206,94.38160918339788,88.84716540757827,92.77241512038265,48.89643154508841,68.60149959094211,0.0,1.0,general,sharjah,healthcare
89.70053861045884,100.0,80.77758955250751,49.762166302160985,67.81990858106822,52.27517362511307,89.19139611604561,97.67221273728094,72.90511374577285,100.0,63.9,61.4,89.5,19.947808028200235,54.72588892033366,29.55867757853667,82.97671159458972,62.2761735161606,99.23847865365292,66.51832691571164,100.0,57.872514478061866,46.772827033528465,23.34676019773415,1.0,advanced,dubai,law
75.20264431247602,100.0,72.11058843073465,60.500806984781526,52.808109582932495,59.06328601701328,68.95278487819408,54.106215853374344,58.33923455395338,,,,,45.60313217608794,74.76387807938067,10.118118384489183,48.63545859947949,85.55103384427895,90.57020947592495,30.704818091815817,81.35423187897389,72.80827600094796,63.59978439419053,41.575074306975424,0.0,general,dubai,law
68.16138844075708,65.6368327754671,47.08716964019829,48.32774144509927,55.07812585507911,68.32183424999727,71.83825398626534,83.00989331590227,68.15831303721603,,,,,67.36507967565737,57.46121179619789,54.35784817292258,100.0,41.60410583910425,49.85066291462003,80.2789578504656,82.79449554124402,52.368311670573085,58.02698957869732,10.826220739380968,0.0,advanced,abu_dhabi,tourism
90.94747805549468,68.11368351530614,70.6854267007707,40.77248230599373,73.46628406924012,63.00669345303436,62.144208779454836,79.11918068980573,64.59138794706236,72.7,69.0,30.0,96.1,20.12988218309286,87.82113245214292,22.977564469100376,61.752030083874594,67.62773618465972,77.71910664291381,70.6482301712598,96.50214904891412,56.215449156037636,71.81084109370596,16.7602582223424,1.0,advanced,abu_dhabi,finance
56.56018221654032,75.53741471564162,100.0,86.79064151894885,65.29586533805931,36.85865652552931,53.77890442373702,50.34368159079705,95.53946681287964,76.2,100.0,72.5,51.800000000000004,88.66673117708957,80.86677852004466,0.0,41.895453110268924,64.2915032602565,97.40178764904776,81.10383361071139,78.21528993865064,68.0472763625192,57.16724260899561,45.38333751408409,1.0,advanced,ras_al_khaimah,aviation
59.19105485568573,68.17783586430428,66.4852446635782,31.56284282716277,68.46639398807251,42.74678591436583,67.90042929895024,46.32508206088576,74.61705757420866,67.5,65.9,20.0,55.1,53.50174153083398,69.56148008737607,21.202772281594566,29.113749876295593,44.68017126599597,100.0,70.00070300525525,76.64249006381156,81.19555948037006,41.002219697148554,30.89012758246206,1.0,general,dubai,cybersecurity
65.47151989465307,84.3572500388116,60.38631421774241,61.925146760397055,66.29757486451996,58.42570219046743,54.823435948457615,81.15099396137731,36.81932701781636,79.7,57.199999999999996,51.0,54.800000000000004,72.55955388753323,91.32116742545307,52.597099987144674,86.32396985532372,77.3131015707395,90.0803469507577,100.0,100.0,70.3431877083657,81.77766838179836,34.11317533344109,1.0,general,abu_dhabi,tourism
39.41468537724374,87.17783181115058,91.61569594986459,55.50919162192976,53.63266472872105,63.367165855955726,28.548773535600418,43.64377082993372,100.0,77.0,92.7,64.7,16.5,55.068001440675296,77.88619623570517,11.712026229882735,48.34698157182433,45.68927675535373,84.36273646923306,64.57609069632855,72.0799367206879,22.7779574960263,49.639650895880635,39.48878171114097,1.0,general,dubai,software
48.80849649685641,72.9415922343209,98.98874784314368,91.05740514982588,60.5593278484417,26.663174182386378,49.901828438061024,59.064808645815205,53.54330017613829,80.30000000000001,98.7,100.0,35.199999999999996,69.4433889029165,52.99654759102714,39.31362886799841,36.36079562583257,75.0803968108545,88.87882522466622,87.22244243389521,82.41692547804891,32.8470856861075,44.083697939066276,30.267303497277148,1.0,advanced,dubai,construction
46.70278724854901,71.26808307181433,64.97995157453398,86.63082183324903,90.82552501224082,85.1417302720266,50.31678361367327,54.54779623999407,56.1090858091747,63.7,74.3,86.8,55.2,85.71288914953686,90.77749516628273,41.15301204731432,100.0,48.36494846258412,61.86567802348446,64.71495485075353,100.0,29.009711968021527,64.04643927103862,38.26306875619443,1.0,general,sharjah,healthcare
76.88047384156755,79.79814589215248,73.97677058173525,56.33336834964957,72.48136532091546,67.10958512596953,55.68920184064804,50.09450055031439,98.1531224982136,,,,,40.89854864639042,73.82242369266412,18.032698057150697,42.0562195525696,52.33310587003212,100.0,73.06672269229905,86.59482842144472,57.54404908977697,70.44323327745366,17.935087784499757,0.0,elite,fujairah,software
72.58650384426954,82.66618304743358,58.75046841135544,70.95477202649508,41.921095130440364,58.40058698623246,50.97482134461975,79.19267834131429,61.82017460038067,89.3,62.0,63.6,84.7,62.255131251518435,66.11114133305526,84.39476443576439,65.54783255623019,69.94679313637496,48.43294896440838,94.73521383784248,93.13832053620301,20.36327100048343,69.04284488117935,37.269137015933694,1.0,general,dubai,media
69.60766243424256,69.82881509158683,42.94152955727679,71.1066788868167,71.20601669476288,78.94494409301853,50.60599600156257,86.4921909176582,41.12167473036457,71.0,48.9,86.2,67.4,46.802580818030016,46.69837724882153,50.90861830812143,100.0,84.82699936665165,91.65236898199751,70.95367773076312,86.74450053324958,84.41204451245477,66.25917250943975,20.32268939410755,1.0,advanced,dubai,tourism
54.13971069773035,79.46342093624794,93.58774335003987,84.80614515269914,67.43174774955264,67.4149809466134,61.8490162857258,56.57048173323895,73.09288992075568,79.9,100.0,73.5,73.7,81.98466971497163,85.43241650134956,13.12816540328098,65.8242950269164,48.24122942769062,83.64901032947824,54.20060801419973,88.97261961316208,55.10854317762696,60.42549369279197,20.90210400334591,1.0,elite,dubai,aviation
56.7422358817705,83.70512672774676,86.03802760015394,58.564530362776225,48.982397277534304,53.602743291013894,50.16040972322324,46.45606047249594,53.681605798254495,,,,,11.544276228902365,76.69284517582437,26.61855252734641,33.407272273136215,54.594457945633216,100.0,41.77758692997722,88.43408578771161,31.050814058993275,44.99817530533563,23.033941555728287,0.0,general,dubai,finance
74.21380743726895,89.35013763323278,100.0,75.81817185165423,74.4581477381704,67.98405280824119,68.45429096937444,79.0402359113179,83.57847509954735,,,,,100.0,89.34832714250214,33.82818186461803,54.10801065124628,34.68926142038479,82.19687300074929,47.847217093337775,81.30721445148292,37.76999176901613,75.99452936279565,38.416358165795415,0.0,advanced,dubai,engineering
54.06619602698831,71.30911102094066,61.73053532299721,68.55931131855931,69.88360002410403,51.03734155255719,50.29377671503449,58.583208904048625,38.11011976753885,,,,,93.43091068845241,95.35676385177405,43.53292209609591,72.89136144106178,39.515478048099624,69.5390898348695,99.95433565735961,97.52673963177071,43.80954701132243,59.027364366614144,14.186247588806523,0.0,general,abu_dhabi,construction
49.23861651835228,59.48292541746686,79.77707333282693,51.64586281093562,38.66827287412974,64.20090989844834,75.03665629402312,72.31144154583563,94.20147316514742,,,,,51.61502184353531,88.77843168847184,28.816531465543356,65.66334084171355,19.09981507940046,80.55984224417594,81.8160723810098,74.72260529080269,40.99776663233251,68.90465124364803,49.37403660556694,0.0,general,umm_al_quwain,software
54.847637745921915,70.08290312723541,62.75901409061791,65.63917673877471,100.0,93.27730040539714,64.37650127387928,54.489984474505405,72.78022267855276,62.1,78.3,68.89999999999999,55.00000000000001,68.26840031922004,88.9562598744271,62.13279520021875,82.08309024550414,53.04216706264026,71.23233585385772,81.5194903802994,74.1361842845441,50.057282065916134,100.0,0.0,1.0,elite,dubai,healthcare
49.548645775867854,65.97434029576226,82.23977442079494,72.97596069442562,59.94947103156633,43.14867153019721,73.26871382496495,52.83297793757463,62.263908320068026,62.7,76.2,81.39999999999999,56.10000000000001,79.5839290257361,65.76016215579786,34.75207171782499,74.60642180044653,46.45422523490763,92.11548752583221,57.82993004728046,100.0,37.84689678039637,45.40932454404285,15.600577135260764,1.0,general,dubai,construction
49.8326044736534,60.25812704104604,76.26463583441415,44.277983112506845,58.22268838001175,58.92283478646888,48.71263193740766,52.25984083591314,100.0,51.800000000000004,81.5,34.1,47.9,44.21413935483076,73.27452233507582,31.198773660976855,59.798478566997154,63.07936303653861,97.66688208326939,74.84531133692622,83.53425157918517,9.23262506900064,65.51491489915912,0.0,1.0,general,abu_dhabi,software
79.77492693556596,70.08698115404887,76.62637378312762,56.24521989022208,46.007105118456906,66.93571934218154,78.58136017076909,86.45070432169602,44.29690808291004,57.099999999999994,76.2,46.800000000000004,76.8,56.24840424277226,49.72807901194486,14.20762224070268,66.80412723230545,67.36461683787557,77.18552880366649,62.84223102920435,79.40719205811664,37.859002372870606,59.778738339124516,19.702472126045425,1.0,general,ajman,government
63.026734845702364,87.43071472276004,83.89738997386331,73.46543835296258,92.63415638874328,67.00035098733306,46.544051785912735,61.332460677909054,83.56593679921748,89.7,93.4,62.6,62.7,79.80982291041153,92.79597792385894,60.4317150961071,55.123451519909615,34.37232965026372,63.561859881625665,98.43670094130908,96.95690118577849,46.22122020462585,56.59402917162744,25.76792677001765,1.0,advanced,abu_dhabi,space
86.68853865966689,83.28528221608713,25.9115882880011,53.83877648159912,47.213602906444855,55.475321393310594,81.02067360578225,100.0,61.65650796589011,87.7,33.800000000000004,57.9,89.2,29.957456859884008,49.27711810836454,64.24672216590356,86.25621782598758,71.28990052603007,69.46790969427727,84.15525648739417,81.34185251402934,63.007615248624035,41.506415973218004,55.896103484596836,1.0,advanced,dubai,entrepreneurship
53.28375342586209,84.55533057364413,58.496577538340695,75.29620072687159,52.89544682089762,71.66348299415596,45.71055318893595,73.01646076346307,70.25705482495394,87.9,65.0,77.7,59.199999999999996,39.42990499829607,72.59318133633728,100.0,36.93010125657364,67.546111369565,80.22491689113365,100.0,94.24070399935313,57.15473913238063,72.55109793265058,15.824432481579898,1.0,advanced,ajman,media
95.11708144485794,98.58370600922834,82.09755956701373,67.25628355195101,77.91217251993199,75.9135079054526,56.05015482382137,44.757570573081786,76.01736029148384,,,,,34.8034941746361,97.94014907307101,40.31813628356008,73.69909407642672,81.8544513985368,100.0,86.50408696671178,100.0,47.93243245598796,36.93283080424162,63.23405381723618,0.0,elite,dubai,finance
84.39670202770934,100.0,35.660440099520414,53.07467930798855,56.81906699929254,63.55130521966223,93.8642961192133,74.87028494043622,65.91961826704245,,,,,52.8427621585596,93.14279177372548,28.566916259262893,46.19529480048435,93.85883217011323,99.57278709830119,65.67036552629641,67.45272558667273,41.032240736529204,70.21980433160905,27.807495361888503,0.0,advanced,ras_al_khaimah,law
38.57876262136048,87.04810882322712,78.90267097885949,54.838942615008406,63.881852069328076,53.241991461349414,64.89913130206023,64.96570736067481,57.26583239686857,89.4,94.19999999999999,50.3,44.4,51.47378983788868,50.06575035250171,23.504422365181533,54.58567592857192,62.25928222780522,65.65621040918869,68.36451611962431,93.59470451209168,38.8682905336114,37.897626427904704,22.61418108441049,1.0,general,abu_dhabi,logistics
45.893020948418744,90.2498567815039,86.92995602599106,100.0,94.02051686570681,54.30301148879822,64.75786441651833,80.07569176205047,61.45081413647323,,,,,100.0,84.88912264760759,33.07287933377207,66.08832186627383,44.89417474958673,48.30622619026871,72.26808107965631,96.30605952291845,50.60125780373702,48.54056252872116,17.702983207910876,0.0,elite,sharjah,engineering
52.780144072469035,100.0,93.18066773147305,90.34462532617655,49.129519649601406,62.54815902893098,70.11683228412682,67.95426166198814,83.42892557214809,100.0,95.39999999999999,100.0,61.1,49.230855565674105,86.37627702794104,50.6067369589478,60.430517249190146,46.6621529958326,100.0,60.25867170299716,60.146370831063294,54.19612821779091,43.71885595218683,57.150053806431686,1.0,elite,fujairah,ai_data
80.36323566661501,64.99099651595647,34.6879007983777,70.59353603026827,31.005181527855314,68.01862825273025,57.035377122752266,66.48496815415878,69.70457221202373,63.2,47.5,83.1,81.8,43.600078586195735,85.43335662166008,62.63415467805653,66.66449649815853,71.05405151492491,59.15307431310783,100.0,82.9542120802506,47.46449817076323,80.54835009495508,10.564733569533765,1.0,general,dubai,media
54.62845336077436,74.05946080789526,58.87920635316643,66.98660952577924,75.06738066980877,94.6785697498888,55.72181186564122,56.387886350047786,53.680112220500234,,,,,58.4414169670069,86.96391065198134,33.706300513833426,90.36033962606194,46.77496932027921,82.39686584288518,47.89307432489992,100.0,39.70461831710707,59.69352959888262,46.35945680335524,0.0,general,sharjah,healthcare
54.453954194887814,72.28219044915548,73.24475190332484,67.34932222548004,64.09022850685952,48.18179502488985,73.87051437640962,46.63217740347029,69.67189866132034,57.099999999999994,69.5,65.3,60.6,52.199487506447205,94.90719448487857,35.328499656719586,47.389299965776125,39.51479176388174,100.0,46.82773555133008,91.91965436070824,41.875243073761496,71.72631896256752,26.287558982662265,1.0,general,dubai,software
67.91907684958397,73.56220395405681,88.99137009491722,65.57807609064155,76.28334031179016,80.27829870396897,55.77096279622214,43.89483508066908,51.92668656624622,,,,,67.22013445637931,88.38931345655347,41.761261655908115,76.12866644642608,67.43187555955791,83.04929675988811,100.0,89.23666001737698,62.80592160904985,64.44259520771311,42.67850549633622,0.0,general,sharjah,healthcare
63.22687358123049,85.22409356540258,82.58244515754213,59.92896527294541,57.740892522426584,76.49896148969975,63.60731522206177,57.53379964145043,77.74459241488071,91.9,87.6,65.5,79.9,52.199027051371786,87.5511268624156,38.23424057405341,40.393216177251794,53.35944987279008,82.5793744571859,68.67099553733101,68.44285589058572,60.47102986287474,37.0741988738141,45.7999623871117,1.0,advanced,ras_al_khaimah,logistics
84.62540512731157,71.84287458654809,48.61587437738804,53.56669269693435,48.6369929382655,64.53366841852731,48.656574203741805,100.0,68.89732330057993,88.0,41.6,55.400000000000006,73.1,78.45196958821974,54.43658461686631,11.733816252329788,65.01401650114316,86.61253144546626,97.46782840510438,68.73075942343661,100.0,57.86879412933276,74.13643168901994,47.67589113484174,1.0,general,sharjah,government
75.39446057192389,84.93329168989861,55.92537284574335,64.69057576447238,46.58489036519786,50.5305521150019,53.49489859076331,70.84833245644934,83.75925955146619,,,,,47.74537011110109,74.54174382087417,100.0,71.28929618126314,70.7633059962817,49.77729799080352,51.71231074739509,100.0,62.23286169309198,65.77633875077095,37.264695416702324,0.0,general,ras_al_khaimah,media
77.9466468736235,69.15929240600828,76.31851036436149,40.76314382358753,68.60216168661904,71.30352636953398,72.28213655429815,81.10516565532131,62.751197701272226,61.7,74.8,32.0,93.8,45.56679825708159,76.24125412355087,0.0,53.55176805817291,63.76662806340018,81.60493504904645,49.80825100954919,89.63692753381424,44.03308664978643,56.146981659499964,55.761450028769886,1.0,advanced,dubai,logistics
46.71213697754835,59.01534531247429,80.86736458147337,100.0,53.83658194698676,53.33725364037787,39.05921781891352,22.79387839632185,45.950595445391556,64.4,95.6,96.89999999999999,25.5,58.19235966581147,85.7012037974755,48.6123083388246,50.85406684790479,49.719370968748684,96.29887675810255,64.47979988998557,93.47439590958336,51.0727796183462,54.32960620670967,13.066273520120832,1.0,general,dubai,construction
91.06366007347985,88.38752191824088,48.705292661559355,35.60487158154018,65.44364487481774,64.57149283968505,55.504130577333484,70.26780706328418,33.86123557775105,99.1,42.6,28.7,100.0,20.299611805205537,100.0,54.75898967559434,82.73099324672404,56.488654874130404,71.87287000461802,95.60747150950094,100.0,80.32159439126247,84.19636753898237,20.86896823966027,1.0,general,abu_dhabi,education
68.79915815819552,85.56061801891654,64.25727875326903,51.193411629855866,94.51229848066804,83.66243184875384,47.43799047763919,69.55138819218305,44.05839201724096,83.5,52.400000000000006,54.0,61.9,54.67656241431095,73.6267921772656,27.91435048707812,63.055197503778594,48.92766515334627,74.95503003853334,69.65345540645508,100.0,46.08880450573426,84.40754766687883,32.447910656706355,1.0,general,sharjah,healthcare
66.44837828314911,90.96403408187108,73.31735408337791,71.38057539615323,91.22528926161914,73.3593784960103,81.95287347718389,91.8858517715451,67.22198089687436,100.0,61.4,79.7,62.6,94.73680588410248,80.85325490890718,48.847884457736576,72.30221897495814,76.22036525529293,69.96043029478867,86.40966514324418,97.88905712566809,54.48687164718463,78.76844434900492,11.661478901213723,1.0,elite,ras_al_khaimah,healthcare
85.73393067586858,100.0,77.42037321498799,80.10308137224145,73.62271024131368,35.723657834249586,82.17874739497596,91.17589417262619,82.58013424721811,,,,,61.0415665315185,73.68860086008449,19.12351331049092,67.83958257441265,42.901508338566714,75.83518771634695,44.93761350690852,68.43388794363284,61.34718270839314,75.81073409255941,22.42309779737176,0.0,elite,dubai,government
48.47939837733776,58.56189493383848,80.3888882374014,57.741618711053135,65.70152522418302,42.19562653509169,53.51508280338806,66.50380680471716,59.36302201174343,,,,,44.78133603432871,73.24286385100272,60.72878762076146,58.1292135364271,83.02134286057762,100.0,76.49388201675956,85.07746357387076,33.7662764468523,52.72001437411414,20.16201065837379,0.0,general,abu_dhabi,construction
82.53320476455025,96.50253328056395,69.34193836162024,48.98810215789897,64.4540604569228,57.8740961163523,53.36869064590074,73.47681300651686,49.02928977271226,,,,,31.241095437584185,67.80208083392213,45.40978475830936,92.4255128808005,61.85825987670871,72.90185726527932,61.73420137309205,100.0,79.5790691429065,51.61792391396896,47.80802956398867,0.0,general,dubai,education
78.19713825909307,93.13815774724095,67.5728449590079,51.89236598740671,37.261542533594785,31.60829503526006,60.84559957598635,83.95051799508755,40.37810782378958,88.1,62.3,61.6,80.2,55.71458056353755,96.74374182560675,40.456568952355696,89.13229360247946,59.5450732383585,73.8728068690037,76.76803730540163,99.43816656375715,70.00534849566158,68.34193237920121,20.506031225105076,1.0,general,sharjah,tourism
79.97601244938289,80.7220240557806,57.365483969603034,48.385464481318884,63.107204058770215,62.56143764188418,76.77760703421265,84.77113221795044,69.83196913586502,78.9,68.10000000000001,56.00000000000001,77.4,37.95238469572405,74.64450110210538,22.31184182212151,98.04304875484145,78.7405690092765,73.37708391658528,51.22513559002482,78.32530089323167,51.21762142300499,65.29949409304209,39.61819736321331,1.0,general,ras_al_khaimah,government
46.680397158056145,55.980316115753695,100.0,100.0,80.0340366491468,72.4648766703832,62.87882942922417,62.19610470047826,45.55335664946544,,,,,68.95161122524993,100.0,53.42023348261763,45.11206027488545,34.69961199577971,83.560363742878,79.36249570978316,98.12190390052197,3.650125312991591,100.0,41.0982311317656,0.0,advanced,abu_dhabi,energy
60.84766832895526,69.83362426930339,78.77243652308081,81.05557115924529,71.86958697152686,63.71123607749651,57.716354211442045,55.675358044539884,55.60217389097414,55.50000000000001,71.6,81.3,54.300000000000004,75.23332224236259,100.0,25.35885080903629,23.168823389782144,42.18432690043121,80.48025110454088,73.37312076462267,97.45167273130733,48.67138417688766,58.47316407766577,6.215514737429611,1.0,general,abu_dhabi,energy
67.8514816404922,95.47584060491283,91.94014208567413,67.88806856490022,53.391001556766476,76.1003292194168,69.25588033297882,77.71045254573984,72.51288628526291,,,,,0.0,76.14261446938674,35.191670128663084,50.39575182837276,62.62977192796432,78.2211481000209,36.48079442943377,100.0,45.42703341828044,49.82965754426941,15.925305993621917,0.0,advanced,dubai,finance
54.593126429468555,100.0,78.61471052850035,69.9846048552644,87.49887358065162,87.62265521604346,48.14947476701452,75.26912714165861,62.529319469400164,100.0,83.6,51.6,46.800000000000004,70.63777324229254,65.64125917098534,41.35624450670457,55.33013587973995,45.696882435592386,99.67319884843813,80.55233506330771,60.72777467727788,61.147793286965,100.0,63.62190681909276,1.0,elite,abu_dhabi,healthcare
54.216135736293154,89.40240318009758,80.25494184299636,95.89230707459069,58.299764013467744,57.84323903752221,19.125045817958473,37.59597541795938,61.67655223261773,77.7,75.8,98.9,53.400000000000006,85.35312597819217,98.24756324320035,33.070722189734546,70.6534903627268,33.65020507458023,100.0,90.44557945741394,83.91003329231667,35.160219436533794,64.85103387417604,30.730063948079653,1.0,general,fujairah,government
32.601828970447414,80.2723941699742,100.0,49.98869161337802,40.30914656762005,60.64954119457571,74.64914997007122,61.90474541302386,72.54458523742139,81.2,89.4,51.2,34.4,45.74339485079205,100.0,42.96654086908009,64.16227230311847,60.48814461580271,82.59897013270185,66.88329122990977,82.93569944756845,54.81653378750366,50.24452233942205,52.47549413051852,1.0,advanced,dubai,software
46.25103025544862,64.84048022736168,100.0,78.10634790305045,64.71834582809088,45.405396818529326,49.49248738826707,47.78432359188767,48.31896243154834,70.3,100.0,78.3,46.800000000000004,79.44606899528613,80.96581617258964,25.000977581647767,29.83190764065468,37.66574656250849,93.90674014276719,67.38374585954234,84.05971974458937,34.017722004280294,80.420614987491,7.824261442029936,1.0,general,dubai,engineering
82.81512190113723,84.93220488539741,56.68597928321684,58.51626263981103,48.64891206444485,69.93251672110837,72.53375926760215,58.558397408796765,56.65972429772478,85.2,54.300000000000004,39.5,65.3,43.06526908696473,75.05296355660859,48.51868598573092,41.55753417463353,53.593983864844276,98.75097325634403,64.4624844645205,99.81500757984068,54.79551151105289,57.63492053990087,12.299342577376645,1.0,general,abu_dhabi,law
